Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2021,YEAR,,COUNTY,SOUTH CAROLINA,45,EASTERN,30,CHESTERFIELD,25,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,38.3,7.9
SURVEY,2021,YEAR,,COUNTY,SOUTH CAROLINA,45,EASTERN,30,DARLINGTON,31,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,33.6,5.3
SURVEY,2021,YEAR,,COUNTY,SOUTH CAROLINA,45,EASTERN,30,DILLON,33,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,38.2,5.4
SURVEY,2021,YEAR,,COUNTY,SOUTH CAROLINA,45,EASTERN,30,FLORENCE,41,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,37.8,8
SURVEY,2021,YEAR,,COUNTY,SOUTH CAROLINA,45,EASTERN,30,GEORGETOWN,43,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,28.6,4.6
SURVEY,2021,YEAR,,COUNTY,SOUTH CAROLINA,45,EASTERN,30,HORRY,51,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,35.7,4.8
SURVEY,2021,YEAR,,COUNTY,SOUTH CAROLINA,45,EASTERN,30,MARLBORO,69,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,34.6,5.3
SURVEY,2021,YEAR,,COUNTY,SOUTH CAROLINA,45,EASTERN,30,WILLIAMSBURG,89,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,35.5,5.5
SURVEY,2021,YEAR,,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,ANDERSON,7,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,48.4,8.4
SURVEY,2021,YEAR,,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,GREENVILLE,45,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,34.5,2.8
SURVEY,2021,YEAR,,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,OCONEE,73,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,42.5,9.7
SURVEY,2021,YEAR,,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,PICKENS,77,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,43.8,8.7
SURVEY,2021,YEAR,,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,ALLENDALE,5,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,39.2,11.8
SURVEY,2021,YEAR,,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,BAMBERG,9,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,40.2,12.2
SURVEY,2021,YEAR,,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,BARNWELL,11,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,30.6,8.2
SURVEY,2021,YEAR,,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,COLLETON,29,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,35.5,8.8
SURVEY,2021,YEAR,,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,DORCHESTER,35,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,40.7,3.9
SURVEY,2021,YEAR,,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,HAMPTON,49,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,39,9.1
SURVEY,2021,YEAR,,COUNTY,SOUTH CAROLINA,45,WEST CENTRAL,40,AIKEN,3,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,34.5,8.4
SURVEY,2021,YEAR,,COUNTY,SOUTH CAROLINA,45,WEST CENTRAL,40,NEWBERRY,71,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,37.8,4.6
SURVEY,2021,YEAR,,COUNTY,SOUTH DAKOTA,46,,99,OTHER COUNTIES,,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,42.8,1.6
SURVEY,2021,YEAR,,COUNTY,SOUTH DAKOTA,46,CENTRAL,50,AURORA,3,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,34,6.4
SURVEY,2021,YEAR,,COUNTY,SOUTH DAKOTA,46,CENTRAL,50,BEADLE,5,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,37.2,3.9
SURVEY,2021,YEAR,,COUNTY,SOUTH DAKOTA,46,CENTRAL,50,BRULE,15,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,34.5,7.6
SURVEY,2021,YEAR,,COUNTY,SOUTH DAKOTA,46,CENTRAL,50,HAND,59,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,39.7,3.5
SURVEY,2021,YEAR,,COUNTY,SOUTH DAKOTA,46,CENTRAL,50,HUGHES,65,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,35.9,11.6
SURVEY,2021,YEAR,,COUNTY,SOUTH DAKOTA,46,CENTRAL,50,JERAULD,73,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,40.1,5.3
SURVEY,2021,YEAR,,COUNTY,SOUTH DAKOTA,46,CENTRAL,50,SULLY,119,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,41.6,7.9
SURVEY,2021,YEAR,,COUNTY,SOUTH DAKOTA,46,EAST CENTRAL,60,BROOKINGS,11,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,47.1,4.4
SURVEY,2021,YEAR,,COUNTY,SOUTH DAKOTA,46,EAST CENTRAL,60,HANSON,61,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,40,5
SURVEY,2021,YEAR,,COUNTY,SOUTH DAKOTA,46,EAST CENTRAL,60,KINGSBURY,77,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,43.3,2.6
SURVEY,2021,YEAR,,COUNTY,SOUTH DAKOTA,46,EAST CENTRAL,60,LAKE,79,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,39.7,4.7
SURVEY,2021,YEAR,,COUNTY,SOUTH DAKOTA,46,EAST CENTRAL,60,MCCOOK,87,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,35.8,3.3
SURVEY,2021,YEAR,,COUNTY,SOUTH DAKOTA,46,EAST CENTRAL,60,MINER,97,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,30.4,4.8
SURVEY,2021,YEAR,,COUNTY,SOUTH DAKOTA,46,EAST CENTRAL,60,SANBORN,111,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,39.9,6.9
SURVEY,2021,YEAR,,COUNTY,SOUTH DAKOTA,46,NORTH CENTRAL,20,BROWN,13,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,39.6,3.7
SURVEY,2021,YEAR,,COUNTY,SOUTH DAKOTA,46,NORTH CENTRAL,20,CAMPBELL,21,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,22.9,9.9
SURVEY,2021,YEAR,,COUNTY,SOUTH DAKOTA,46,NORTH CENTRAL,20,EDMUNDS,45,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,23.3,6.2
SURVEY,2021,YEAR,,COUNTY,SOUTH DAKOTA,46,NORTH CENTRAL,20,FAULK,49,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,28.3,3.8
SURVEY,2021,YEAR,,COUNTY,SOUTH DAKOTA,46,NORTH CENTRAL,20,MCPHERSON,89,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,19.5,6.8
SURVEY,2021,YEAR,,COUNTY,SOUTH DAKOTA,46,NORTH CENTRAL,20,POTTER,107,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,28.3,5.8
SURVEY,2021,YEAR,,COUNTY,SOUTH DAKOTA,46,NORTH CENTRAL,20,WALWORTH,129,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,28,6.2
SURVEY,2021,YEAR,,COUNTY,SOUTH DAKOTA,46,NORTHEAST,30,CLARK,25,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,48.8,3.6
SURVEY,2021,YEAR,,COUNTY,SOUTH DAKOTA,46,NORTHEAST,30,CODINGTON,29,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,54.5,4.9
SURVEY,2021,YEAR,,COUNTY,SOUTH DAKOTA,46,NORTHEAST,30,GRANT,51,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,48.9,4.5
SURVEY,2021,YEAR,,COUNTY,SOUTH DAKOTA,46,NORTHEAST,30,HAMLIN,57,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,53.4,3.6
SURVEY,2021,YEAR,,COUNTY,SOUTH DAKOTA,46,NORTHEAST,30,MARSHALL,91,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,48,3.5
SURVEY,2021,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTH CENTRAL,80,LYMAN,85,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,29.5,17.6
SURVEY,2021,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTH CENTRAL,80,TRIPP,123,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,26.7,10.3
SURVEY,2021,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,BON HOMME,9,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,41.9,5.8
SURVEY,2021,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,CHARLES MIX,23,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,39.4,3
SURVEY,2021,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,CLAY,27,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,48.3,4.7
SURVEY,2021,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,DOUGLAS,43,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,44.8,2.7
SURVEY,2021,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,HUTCHINSON,67,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,36.3,3.9
SURVEY,2021,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,LINCOLN,83,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,51.8,2.6
SURVEY,2021,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,TURNER,125,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,43.7,3.8
SURVEY,2021,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,UNION,127,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,57.1,2.6
SURVEY,2021,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,YANKTON,135,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,41.8,4
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,,99,OTHER COUNTIES,,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,47,2.3
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,BEDFORD,3,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,52.1,5.2
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,CANNON,15,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,55.8,5.2
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,DE KALB,41,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,55.1,4.4
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,GILES,55,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,50.7,3.9
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,LINCOLN,103,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,51.8,3
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,MACON,111,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,50,3.9
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,MAURY,119,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,50.5,6.1
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,RUTHERFORD,149,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,48.2,9.7
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,SUMNER,165,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,45.7,5.3
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,WILLIAMSON,187,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,47.2,3
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,WILSON,189,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,44.2,9.2
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,BLEDSOE,7,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,53.6,7.9
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,COFFEE,31,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,54.2,5.8
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,FRANKLIN,51,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,54.4,4.1
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,MARION,115,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,54.5,6.1
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,SEQUATCHIE,153,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,56.3,0.9
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,WARREN,177,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,52.4,3.7
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,WHITE,185,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,52,7.3
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,DELTA,10,DYER,45,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,46.9,3.3
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,DELTA,10,LAKE,95,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,56.6,2.9
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,DELTA,10,LAUDERDALE,97,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,51,2.1
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,DELTA,10,OBION,131,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,52.4,1.6
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,DELTA,10,TIPTON,167,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,49,4.7
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,BLOUNT,9,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,43.2,5.8
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,BRADLEY,11,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,54.8,8.8
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,COCKE,29,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,58.2,3.8
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,GREENE,59,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,54.2,3.8
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,HAWKINS,73,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,45.1,11
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,JEFFERSON,89,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,46.4,4.2
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,LOUDON,105,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,55.8,7.5
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,MCMINN,107,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,55.8,4.9
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,MEIGS,121,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,55.1,3.3
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,MONROE,123,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,50.5,2.1
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,WASHINGTON,179,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,48,4.2
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,CARROLL,17,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,50.5,2
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,CHESTER,23,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,46.3,7.1
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,CROCKETT,33,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,49.3,3.6
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,DECATUR,39,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,47.4,5.5
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,FAYETTE,47,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,48.7,4.1
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,GIBSON,53,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,46,2.5
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,HAYWOOD,75,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,58.2,2.7
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,HENDERSON,77,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,52.6,4.3
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,HENRY,79,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,45.7,5.2
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,MADISON,113,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,53.8,2.3
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,MCNAIRY,109,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,41,9
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,WEAKLEY,183,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,50.8,1.7
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,WESTERN RIM,30,HICKMAN,81,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,46.5,1.8
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,WESTERN RIM,30,LAWRENCE,99,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,52.7,6.3
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,WESTERN RIM,30,MONTGOMERY,125,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,49.4,3.4
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,WESTERN RIM,30,ROBERTSON,147,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,47.1,2.7
SURVEY,2021,YEAR,,COUNTY,TENNESSEE,47,WESTERN RIM,30,STEWART,161,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,41.3,7.7
SURVEY,2021,YEAR,,COUNTY,TEXAS,48,,99,OTHER COUNTIES,,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,37.8,3.3
SURVEY,2021,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COOKE,97,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,25.2,23.3
SURVEY,2021,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,FALLS,145,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,42.7,6.4
SURVEY,2021,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,FANNIN,147,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,26.1,9.1
SURVEY,2021,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,GRAYSON,181,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,22,20.7
SURVEY,2021,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,HUNT,231,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,24.8,13.2
